elev_ft,stor_af
781.9,45497.1
782.0,45617.1
782.1,45737.2
782.2,45857.4
782.3,45977.8
782.4,46098.2
782.5,46218.7
782.6,46339.3
782.7,46460.1
782.8,46581.0
782.9,46701.9
783.0,46823.0
783.1,46944.3
783.2,47065.6
783.3,47187.1
783.4,47308.6
783.5,47430.4
783.6,47552.2
783.7,47674.2
783.8,47796.3
783.9,47918.5
784.0,48040.9
784.1,48163.4
784.2,48286.0
784.3,48408.8
784.4,48531.7
784.5,48654.8
784.6,48777.9
784.7,48901.2
784.8,49024.6
784.9,49148.2
785.0,49271.9
785.1,49395.8
785.2,49519.7
785.3,49643.9
785.4,49768.1
785.5,49892.6
785.6,50017.1
785.7,50141.8
785.8,50266.7
785.9,50391.6
786.0,50516.7
786.1,50642.0
786.2,50767.4
786.3,50892.9
786.4,51018.6
786.5,51144.4
786.6,51270.3
786.7,51396.4
786.8,51522.7
786.9,51649.1
787.0,51775.6
787.1,51902.4
787.2,52029.3
787.3,52156.4
787.4,52283.8
787.5,52411.3
787.6,52539.0
787.7,52667.0
787.8,52795.2
787.9,52923.7
788.0,53052.4
788.1,53181.4
788.2,53310.6
788.3,53440.1
788.4,53569.8
788.5,53699.8
788.6,53830.1
788.7,53960.7
788.8,54091.5
788.9,54222.5
789.0,54353.9
789.1,54485.5
789.2,54617.3
789.3,54749.3
789.4,54881.6
789.5,55014.2
789.6,55147.0
789.7,55280.1
789.8,55413.3
789.9,55546.8
790.0,55680.5
790.1,55814.5
790.2,55948.6
790.3,56083.0
790.4,56217.6
790.5,56352.5
790.6,56487.6
790.7,56622.9
790.8,56758.5
790.9,56894.3
791.0,57030.3
791.1,57166.6
791.2,57303.1
791.3,57439.8
791.4,57576.7
791.5,57713.9
791.6,57851.3
791.7,57988.9
791.8,58126.8
791.9,58264.9
792.0,58403.2
792.1,58541.8
792.2,58680.6
792.3,58819.6
792.4,58958.9
792.5,59098.3
792.6,59238.1
792.7,59378.1
792.8,59518.3
792.9,59658.9
793.0,59799.6
793.1,59940.7
793.2,60081.9
793.3,60223.4
793.4,60365.1
793.5,60507.0
793.6,60649.2
793.7,60791.6
793.8,60934.2
793.9,61077.0
794.0,61220.0
794.1,61363.3
794.2,61506.8
794.3,61650.6
794.4,61794.5
794.5,61938.8
794.6,62083.2
794.7,62228.0
794.8,62372.9
794.9,62518.1
795.0,62663.5
795.1,62809.2
795.2,62955.1
795.3,63101.3
795.4,63247.6
795.5,63394.2
795.6,63541.0
795.7,63688.0
795.8,63835.2
795.9,63982.6
796.0,64130.3
796.1,64278.1
796.2,64426.1
796.3,64574.3
