elev_ft,stor_af
1513.5,282350.0
1513.6,282580.0
1513.7,282810.0
1513.8,283040.0
1513.9,283270.0
1514.0,283500.0
1514.1,283730.0
1514.2,283960.0
1514.3,284190.0
1514.4,284420.0
1514.5,284650.0
1514.6,284880.0
1514.7,285110.0
1514.8,285340.0
1514.9,285570.0
1515.0,285800.0
1515.1,286030.0
1515.2,286260.0
1515.3,286490.0
1515.4,286720.0
1515.5,286950.0
1515.6,287180.0
1515.7,287410.0
1515.8,287640.0
1515.9,287870.0
1516.0,288100.0
1516.1,288320.0
1516.2,288540.0
1516.3,288760.0
1516.4,288980.0
1516.5,289200.0
1516.6,289420.0
1516.7,289640.0
1516.8,289860.0
1516.9,290080.0
1517.0,290300.0
1517.1,290530.0
1517.2,290760.0
1517.3,290990.0
1517.4,291220.0
1517.5,291450.0
1517.6,291680.0
1517.7,291910.0
1517.8,292140.0
1517.9,292370.0
1518.0,292600.0
1518.1,292830.0
1518.2,293060.0
1518.3,293290.0
1518.4,293520.0
1518.5,293750.0
1518.6,293980.0
1518.7,294210.0
1518.8,294440.0
1518.9,294670.0
1519.0,294900.0
1519.1,295140.0
1519.2,295380.0
1519.3,295620.0
1519.4,295860.0
1519.5,296100.0
1519.6,296340.0
1519.7,296580.0
1519.8,296820.0
1519.9,297060.0
1520.0,297300.0
1520.1,297550.0
1520.2,297800.0
1520.3,298050.0
1520.4,298300.0
1520.5,298550.0
1520.6,298800.0
1520.7,299050.0
1520.8,299300.0
1520.9,299550.0
1521.0,299800.0
1521.1,300050.0
1521.2,300300.0
1521.3,300550.0
1521.4,300800.0
1521.5,301050.0
1521.6,301300.0
1521.7,301550.0
1521.8,301800.0
1521.9,302050.0
1522.0,302300.0
1522.1,302550.0
1522.2,302800.0
1522.3,303050.0
1522.4,303300.0
1522.5,303550.0
1522.6,303800.0
1522.7,304050.0
1522.8,304300.0
1522.9,304550.0
1523.0,304800.0
1523.1,305050.0
1523.2,305300.0
1523.3,305550.0
1523.4,305800.0
1523.5,306050.0
1523.6,306300.0
1523.7,306550.0
1523.8,306800.0
1523.9,307050.0
1524.0,307300.0
1524.1,307500.0
1524.2,307700.0
1524.3,307900.0
1524.4,308100.0
1524.5,308300.0
1524.6,308500.0
1524.7,308700.0
1524.8,308900.0
1524.9,309100.0
1525.0,309300.0
1525.1,309600.0
1525.2,309900.0
1525.3,310200.0
1525.4,310500.0
1525.5,310800.0
1525.6,311100.0
1525.7,311400.0
1525.8,311700.0
1525.9,312000.0
1526.0,312300.0
1526.1,312550.0
1526.2,312800.0
1526.3,313050.0
1526.4,313300.0
1526.5,313550.0
1526.6,313800.0
1526.7,314050.0
1526.8,314300.0
1526.9,314550.0
1527.0,314800.0
1527.1,315050.0
1527.2,315300.0
1527.3,315550.0
1527.4,315800.0
1527.5,316050.0
1527.6,316300.0
1527.7,316550.0
1527.8,316800.0
1527.9,317050.0
1528.0,317300.0
1528.1,317560.0
1528.2,317820.0
1528.3,318080.0
1528.4,318340.0
1528.5,318600.0
1528.6,318860.0
1528.7,319120.0
1528.8,319380.0
1528.9,319640.0
1529.0,319900.0
1529.1,320150.0
1529.2,320400.0
1529.3,320650.0
1529.4,320900.0
1529.5,321150.0
1529.6,321400.0
1529.7,321650.0
1529.8,321900.0
1529.9,322150.0
1530.0,322400.0
1530.1,322650.0
1530.2,322900.0
1530.3,323150.0
1530.4,323400.0
1530.5,323650.0
1530.6,323900.0
1530.7,324150.0
1530.8,324400.0
1530.9,324650.0
1531.0,324900.0
1531.1,325150.0
1531.2,325400.0
1531.3,325650.0
1531.4,325900.0
1531.5,326150.0
1531.6,326400.0
1531.7,326650.0
1531.8,326900.0
1531.9,327150.0
1532.0,327400.0
1532.1,327650.0
1532.2,327900.0
1532.3,328150.0
1532.4,328400.0
1532.5,328650.0
1532.6,328900.0
1532.7,329150.0
1532.8,329400.0
1532.9,329650.0
1533.0,329900.0
1533.1,330150.0
1533.2,330400.0
1533.3,330650.0
1533.4,330900.0
1533.5,331150.0
1533.6,331400.0
1533.7,331650.0
1533.8,331900.0
1533.9,332150.0
1534.0,332400.0
1534.1,332650.0
1534.2,332900.0
1534.3,333150.0
1534.4,333400.0
1534.5,333650.0
1534.6,333900.0
1534.7,334150.0
1534.8,334400.0
1534.9,334650.0
1535.0,334900.0
1535.1,335150.0
1535.2,335400.0
1535.3,335650.0
1535.4,335900.0
1535.5,336150.0
1535.6,336400.0
1535.7,336650.0
1535.8,336900.0
1535.9,337150.0
1536.0,337400.0
1536.1,337660.0
1536.2,337920.0
1536.3,338180.0
1536.4,338440.0
1536.5,338700.0
1536.6,338960.0
1536.7,339220.0
1536.8,339480.0
1536.9,339740.0
